class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,oso_2024,code,label_fr,label_en,vernacularName_fr,in_ep,ep_names,ep_types,ep_types_abr,ep_uicn_categories,cd_sig
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,2003.0,1995-11-04,11.0,1995,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,30.0,2005-04-28,4.0,2005,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76387,6.255,25.0,30.0,2005-07-19,7.0,2005,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,3.0,2001-05-11,5.0,2001,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2005-05-20,5.0,2005,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,6.0,2002-05-07,5.0,2002,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2.0,2010-05-13,5.0,2010,2473682.0,CORAIL Marc,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia,"Bonasa bonasia (Linnaeus, 1758)",44.62894,6.24721,25.0,1712.0,2014-11-06,11.0,2014,2473663.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.72252,6.12622,25.0,2202.0,1994-12-14,12.0,1994,2474055.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E094N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,3.0,2012-04-03,4.0,2012,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.76199,6.31813,25.0,1785.0,2013-06-06,6.0,2013,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.97693,6.6483,25.0,3.0,2007-03-11,3.0,2007,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Réserve De Biosphère Du Mont Viso; Vallée De La Clarée Et Vallée Étroite,"Réserve de Biosphère, zone de transition; Site classé selon la loi de 1930",bios; sc,,10kmL93E098N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.59603,5.804,250.0,6.0,2013-03-27,3.0,2013,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,False,,,,,10kmL93E092N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,2248.0,2013-03-15,3.0,2013,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76199,6.31813,25.0,2564.0,2005-11-17,11.0,2005,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.7675,6.12873,25.0,2241.0,2007-10-02,10.0,2007,2474055.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E094N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,1628.0,1999-10-29,10.0,1999,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,3.0,2000-05-19,5.0,2000,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,6.0,2010-05-12,5.0,2010,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,6.0,2013-05-07,5.0,2013,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,6.0,2010-06-10,6.0,2010,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72252,6.12622,25.0,3.0,2012-03-18,3.0,2012,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E094N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,30.0,2006-05-12,5.0,2006,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2055.0,2013-02-06,2.0,2013,2473682.0,CORAIL Marc,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Réserve De Biosphère Du Mont Viso,"Réserve de Biosphère, zone de transition",bios,,10kmL93E099N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,3.0,2014-05-09,5.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76199,6.31813,25.0,2402.0,2005-11-17,11.0,2005,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2109.0,2007-12-23,12.0,2007,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,3.0,2011-05-09,5.0,2011,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,6.0,2007-04-28,4.0,2007,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E093N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71119,6.50469,25.0,3.0,2004-05-26,5.0,2004,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63433,6.05824,250.0,3.0,2011-04-16,4.0,2011,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,False,,,,,10kmL93E094N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1812.0,1995-10-15,10.0,1995,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.76387,6.255,25.0,1873.0,1996-09-29,9.0,1996,2474055.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.81068,6.19442,25.0,1949.0,2000-02-13,2.0,2000,2474055.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76199,6.31813,25.0,2537.0,1999-11-13,11.0,1999,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,6.0,2001-04-26,4.0,2001,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,6.0,2012-04-21,4.0,2012,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,4.0,1994-05-31,5.0,1994,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67931,6.06069,25.0,1774.0,2014-10-24,10.0,2014,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,False,,,,,10kmL93E094N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.71889,6.2524,25.0,1865.0,1995-12-04,12.0,1995,2474055.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Perdrix bartavelle,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,3.0,2001-05-22,5.0,2001,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2054.0,2013-02-27,2.0,2013,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67204,6.31283,25.0,3.0,2011-05-05,5.0,2011,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2010-05-26,5.0,2010,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,3.0,2011-05-24,5.0,2011,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,3.0,2006-03-25,3.0,2006,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E093N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.71889,6.2524,25.0,2129.0,1996-01-16,1.0,1996,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.58396,6.24462,25.0,2266.0,2000-11-29,11.0,2000,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,False,,,,,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76387,6.255,25.0,2548.0,2006-04-04,4.0,2006,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.67391,6.2498,25.0,1397.0,2010-05-19,5.0,2010,2474055.0,CORAIL Marc,13,13.0,Prairies,Grasslands,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,2529.0,1999-03-30,3.0,1999,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,3.0,2012-05-10,5.0,2012,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E093N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2013-06-02,6.0,2013,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,2535.0,2003-03-15,3.0,2003,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.52518,6.68209,25.0,2329.0,2006-04-26,4.0,2006,5227679.0,CORAIL Marc,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Réserve De Biosphère Du Mont Viso,"Réserve de Biosphère, zone de transition",bios,,10kmL93E099N638
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2016.0,2000-03-05,3.0,2000,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71317,6.44162,25.0,2.0,2003-03-15,3.0,2003,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,30.0,2006-05-12,5.0,2006,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.66819,6.43887,25.0,2480.0,2006-03-23,3.0,2006,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67204,6.31283,25.0,2404.0,1994-01-18,1.0,1994,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2132.0,1993-11-28,11.0,1993,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71702,6.31548,25.0,3.0,1999-05-13,5.0,1999,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2011-04-05,4.0,2011,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.73902,7.01226,25.0,3.0,1989-05-20,5.0,1989,2474055.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Queyras; Réserve De Biosphère Du Mont Viso,"Parc naturel régional; Réserve de Biosphère, zone tampon",bios; pnr,V,10kmL93E101N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,3.0,2012-05-24,5.0,2012,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,3.0,2014-05-19,5.0,2014,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.8461,6.51311,25.0,3.0,1999-06-17,6.0,1999,2474055.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.62516,6.37316,25.0,3.0,1997-06-04,6.0,1997,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2.0,2013-06-14,6.0,2013,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67204,6.31283,25.0,2456.0,2004-11-07,11.0,2004,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.67014,6.37585,25.0,2391.0,2001-08-29,8.0,2001,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,2036.0,1995-10-28,10.0,1995,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.72072,6.18931,25.0,13.0,1998-07-23,7.0,1998,5227679.0,CORAIL Marc,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2074.0,2012-10-16,10.0,2012,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.76387,6.255,25.0,2412.0,2006-04-04,4.0,2006,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N641
